sample_code,fish_number,species_name,sample_month,sample_day,sample_year,project_code,data_type_code,fish_length_cm,length_type_name,weight_gm,sex_name,maturity,tag_number,ovaries_number,dna_number,best_age,age_1,age_2,age_3,age_readability_code,
410129-R-05002,27,Yelloweye Rockfish,8,2,2005,IPHC,R,46,Fork length,1910,Female,1,282,47,NA,NA,NA,NA,NA,5,
410129-R-05002,28,Yelloweye Rockfish,8,2,2005,IPHC,R,46,Fork length,2050,Female,1,290,48,NA,22,24,22,NA,2,
410129-R-05002,29,Yelloweye Rockfish,8,2,2005,IPHC,R,59,Fork length,4260,Female,1,80,49,NA,74,82,74,NA,2,
410129-R-05002,30,Yelloweye Rockfish,8,2,2005,IPHC,R,55,Fork length,3240,Female,1,81,50,NA,30,30,30,NA,2,
410129-R-05002,31,Yelloweye Rockfish,8,2,2005,IPHC,R,42,Fork length,1790,Female,1,87,51,NA,22,22,22,NA,2,
410129-R-05002,32,Yelloweye Rockfish,8,2,2005,IPHC,R,51,Fork length,2740,Female,1,97,52,NA,50,51,50,NA,3,
410129-R-05002,33,Yelloweye Rockfish,8,2,2005,IPHC,R,49,Fork length,2310,Female,1,84,53,NA,33,33,33,NA,3,
410129-R-05002,34,Yelloweye Rockfish,8,2,2005,IPHC,R,56,Fork length,3850,Male,1,291,NA,NA,72,72,NA,NA,2,
410129-R-05002,35,Yelloweye Rockfish,8,2,2005,IPHC,R,49,Fork length,2240,Male,1,295,NA,NA,20,22,20,NA,2,
410129-R-05002,36,Yelloweye Rockfish,8,2,2005,IPHC,R,46,Fork length,2000,Male,1,99,NA,NA,20,22,20,NA,2,
410129-R-05002,37,Yelloweye Rockfish,8,2,2005,IPHC,R,51,Fork length,2560,Female,1,787,54,NA,25,30,25,NA,2,
410129-R-05002,38,Yelloweye Rockfish,8,2,2005,IPHC,R,55,Fork length,3710,Female,1,284,55,NA,55,60,55,NA,3,
410129-R-05002,39,Yelloweye Rockfish,8,2,2005,IPHC,R,51,Fork length,2500,Female,1,78,56,NA,38,40,38,NA,3,
410129-R-05002,40,Yelloweye Rockfish,8,2,2005,IPHC,R,51,Fork length,2410,Male,1,76,NA,NA,23,29,23,NA,2,
410129-R-05002,41,Yelloweye Rockfish,8,2,2005,IPHC,R,57,Fork length,3900,Male,1,792,NA,NA,31,34,31,NA,2,
410129-R-05002,42,Yelloweye Rockfish,8,2,2005,IPHC,R,58,Fork length,3840,Male,1,92,NA,NA,54,62,54,NA,2,
410129-R-05003,1,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,5065,Male,1,216,NA,NA,35,35,35,NA,2,
410129-R-05003,2,Yelloweye Rockfish,7,13,2005,IPHC,R,57,Fork length,3735,Male,1,217,NA,NA,28,28,27,NA,2,
410129-R-05003,3,Yelloweye Rockfish,7,13,2005,IPHC,R,66,Fork length,5680,Female,1,319,2,NA,61,67,61,NA,2,
410129-R-05003,4,Yelloweye Rockfish,7,13,2005,IPHC,R,65,Fork length,5740,Female,1,313,3,NA,53,54,53,NA,2,
410129-R-05003,5,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4750,Male,1,314,NA,NA,35,35,34,NA,2,
410129-R-05003,6,Yelloweye Rockfish,7,13,2005,IPHC,R,59,Fork length,4080,Male,1,320,NA,NA,26,26,26,NA,2,
410129-R-05003,7,Yelloweye Rockfish,7,13,2005,IPHC,R,64,Fork length,5185,Male,1,311,NA,NA,38,40,38,NA,2,
410129-R-05003,8,Yelloweye Rockfish,7,13,2005,IPHC,R,62,Fork length,4945,Female,1,234,4,NA,54,51,54,NA,2,
410129-R-05003,9,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,4790,Male,1,223,NA,NA,56,63,56,NA,3,
410129-R-05003,10,Yelloweye Rockfish,7,13,2005,IPHC,R,58,Fork length,3610,Male,1,321,NA,NA,30,29,30,NA,2,
410129-R-05003,11,Yelloweye Rockfish,7,13,2005,IPHC,R,55,Fork length,3515,Male,1,221,NA,NA,25,25,23,NA,1,
410129-R-05003,12,Yelloweye Rockfish,7,13,2005,IPHC,R,68,Fork length,5995,Male,1,232,NA,NA,66,72,66,NA,2,
410129-R-05003,13,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,2930,Male,1,206,NA,NA,22,22,21,NA,2,
410129-R-05003,14,Yelloweye Rockfish,7,13,2005,IPHC,R,45,Fork length,1600,Female,1,346,5,NA,23,24,23,NA,3,
410129-R-05003,15,Yelloweye Rockfish,7,13,2005,IPHC,R,48,Fork length,2115,Male,0,237,NA,NA,18,20,18,NA,3,
410129-R-05003,16,Yelloweye Rockfish,7,13,2005,IPHC,R,64,Fork length,5900,Female,1,214,6,NA,90,90,NA,NA,2,
410129-R-05003,17,Yelloweye Rockfish,7,13,2005,IPHC,R,65,Fork length,5250,Male,1,309,NA,NA,48,48,NA,NA,2,
410129-R-05003,18,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4995,Female,1,349,7,NA,94,100,94,NA,2,
410129-R-05003,19,Yelloweye Rockfish,7,13,2005,IPHC,R,55,Fork length,3650,Male,1,227,NA,NA,24,24,24,NA,2,
410129-R-05003,20,Yelloweye Rockfish,7,13,2005,IPHC,R,58,Fork length,4340,Male,1,307,NA,NA,39,37,39,NA,2,
410129-R-05003,21,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3145,Male,1,302,NA,NA,22,23,22,NA,2,
410129-R-05003,22,Yelloweye Rockfish,7,13,2005,IPHC,R,52,Fork length,2825,Male,0,312,NA,NA,27,42,27,NA,3,
410129-R-05003,23,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3280,Female,1,306,8,NA,35,33,35,NA,2,
410129-R-05003,24,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,4630,Male,1,201,NA,NA,72,90,72,NA,2,
410129-R-05003,25,Yelloweye Rockfish,7,13,2005,IPHC,R,70,Fork length,7820,Female,1,204,9,NA,83,91,83,NA,2,
410129-R-05003,26,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4635,Female,1,344,10,NA,42,39,42,NA,2,
410129-R-05003,27,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4575,Male,1,310,NA,NA,33,35,33,NA,2,
410129-R-05003,28,Yelloweye Rockfish,7,13,2005,IPHC,R,58,Fork length,3430,Female,1,220,11,NA,33,33,33,NA,2,
410129-R-05003,29,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3290,Male,1,343,NA,NA,23,25,23,NA,2,
410129-R-05003,30,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,5335,Female,1,398,12,NA,51,53,51,NA,2,
410129-R-05003,31,Yelloweye Rockfish,7,13,2005,IPHC,R,64,Fork length,5645,Female,1,339,13,NA,52,59,52,NA,2,
410129-R-05003,32,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3435,Male,1,340,NA,NA,23,23,23,NA,2,
410129-R-05003,33,Yelloweye Rockfish,7,13,2005,IPHC,R,57,Fork length,3720,Male,1,219,NA,NA,22,24,22,NA,2,
410129-R-05003,34,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3135,Female,1,342,14,NA,25,25,24,NA,2,
410129-R-05003,35,Yelloweye Rockfish,7,13,2005,IPHC,R,50,Fork length,2335,Male,1,301,NA,NA,19,20,19,NA,2,
410129-R-05003,36,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4510,Male,1,317,NA,NA,35,34,35,NA,2,
410129-R-05003,37,Yelloweye Rockfish,7,13,2005,IPHC,R,64,Fork length,5280,Female,1,210,15,NA,50,59,50,NA,2,
410129-R-05003,38,Yelloweye Rockfish,7,13,2005,IPHC,R,58,Fork length,4420,Male,1,318,NA,NA,32,32,31,NA,2,
410129-R-05003,39,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3245,Male,1,213,NA,NA,26,27,26,NA,2,
410129-R-05003,40,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,4290,Male,1,208,NA,NA,55,53,55,NA,2,
410129-R-05003,41,Yelloweye Rockfish,7,13,2005,IPHC,R,48,Fork length,2270,Female,1,228,16,NA,21,24,21,NA,3,
410129-R-05003,42,Yelloweye Rockfish,7,13,2005,IPHC,R,65,Fork length,5990,Male,1,235,NA,NA,55,55,NA,NA,2,
410129-R-05003,43,Yelloweye Rockfish,7,13,2005,IPHC,R,62,Fork length,5235,Male,1,303,NA,NA,53,59,53,NA,2,
410129-R-05003,44,Yelloweye Rockfish,7,13,2005,IPHC,R,67,Fork length,5800,Male,1,205,NA,NA,89,104,89,NA,3,
410129-R-05003,45,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,5160,Female,1,315,17,NA,91,104,91,NA,2,
410129-R-05003,46,Yelloweye Rockfish,7,13,2005,IPHC,R,47,Fork length,1960,Female,1,324,18,NA,22,24,22,NA,2,
410129-R-05003,47,Yelloweye Rockfish,7,13,2005,IPHC,R,55,Fork length,3060,Female,1,231,19,NA,32,34,32,NA,2,
410129-R-05003,48,Yelloweye Rockfish,7,13,2005,IPHC,R,58,Fork length,3665,Male,1,212,NA,NA,25,26,25,NA,3,
410129-R-05003,49,Yelloweye Rockfish,7,13,2005,IPHC,R,59,Fork length,3910,Male,1,226,NA,NA,37,37,34,NA,2,
410129-R-05003,50,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,3000,Male,1,325,NA,NA,24,24,24,NA,2,
410129-R-05003,51,Yelloweye Rockfish,7,13,2005,IPHC,R,50,Fork length,2510,Female,1,350,20,NA,26,36,26,NA,3,
410129-R-05003,52,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,2980,Female,1,338,21,NA,26,26,26,NA,2,
410129-R-05003,53,Yelloweye Rockfish,7,13,2005,IPHC,R,55,Fork length,3355,Male,1,224,NA,NA,23,24,23,NA,2,
410129-R-05003,54,Yelloweye Rockfish,7,13,2005,IPHC,R,54,Fork length,2725,Male,0,347,NA,NA,23,23,23,NA,2,
410129-R-05003,55,Yelloweye Rockfish,7,13,2005,IPHC,R,50,Fork length,2315,Female,1,345,22,NA,29,29,29,NA,2,
410129-R-05003,56,Yelloweye Rockfish,7,13,2005,IPHC,R,65,Fork length,5240,Male,1,348,NA,NA,56,52,56,NA,2,
410129-R-05003,57,Yelloweye Rockfish,7,13,2005,IPHC,R,60,Fork length,4265,Male,1,218,NA,NA,35,39,35,NA,2,
410129-R-05003,58,Yelloweye Rockfish,7,13,2005,IPHC,R,60,Fork length,4620,Male,1,308,NA,NA,38,39,38,NA,2,
410129-R-05003,59,Yelloweye Rockfish,7,13,2005,IPHC,R,59,Fork length,4440,Female,1,304,23,NA,57,64,57,NA,2,
410129-R-05003,60,Yelloweye Rockfish,7,13,2005,IPHC,R,46,Fork length,1875,Female,1,233,24,NA,15,17,15,NA,2,
410129-R-05003,61,Yelloweye Rockfish,7,13,2005,IPHC,R,53,Fork length,2810,Male,1,209,NA,NA,23,28,23,NA,2,
410129-R-05003,62,Yelloweye Rockfish,7,13,2005,IPHC,R,68,Fork length,6805,Female,1,202,25,NA,92,90,92,NA,2,
410129-R-05003,63,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4325,Male,1,323,NA,NA,35,37,35,NA,2,
410129-R-05003,64,Yelloweye Rockfish,7,13,2005,IPHC,R,57,Fork length,3755,Female,1,222,26,NA,35,33,35,NA,2,
410129-R-05003,65,Yelloweye Rockfish,7,13,2005,IPHC,R,55,Fork length,3260,Male,1,215,NA,NA,27,27,27,NA,2,
410129-R-05003,66,Yelloweye Rockfish,7,13,2005,IPHC,R,53,Fork length,2615,Male,0,230,NA,NA,19,20,19,NA,2,
410129-R-05003,67,Yelloweye Rockfish,7,13,2005,IPHC,R,53,Fork length,2820,Male,0,326,NA,NA,26,28,26,NA,2,
410129-R-05003,68,Yelloweye Rockfish,7,13,2005,IPHC,R,63,Fork length,2660,Female,1,322,27,NA,104,104,NA,NA,2,
410129-R-05003,69,Yelloweye Rockfish,7,13,2005,IPHC,R,61,Fork length,4760,Male,1,225,NA,NA,38,48,38,NA,2,
410129-R-05003,70,Yelloweye Rockfish,7,13,2005,IPHC,R,51,Fork length,2240,Female,1,211,28,NA,22,23,22,NA,2,
410129-R-05003,71,Yelloweye Rockfish,7,13,2005,IPHC,R,48,Fork length,2290,Female,1,316,29,NA,23,22,23,NA,2,
410129-R-05003,72,Yelloweye Rockfish,7,13,2005,IPHC,R,50,Fork length,2140,Female,1,229,30,NA,24,25,24,NA,3,
410129-R-05004,1,Yelloweye Rockfish,7,5,2005,IPHC,R,54,Fork length,3065,Male,1,378,NA,NA,21,22,21,NA,2,
410129-R-05004,2,Yelloweye Rockfish,7,5,2005,IPHC,R,57,Fork length,3540,Male,1,388,NA,NA,26,24,26,NA,2,
410129-R-05004,3,Yelloweye Rockfish,7,5,2005,IPHC,R,55,Fork length,3190,Female,2,380,1,NA,25,25,25,NA,2,
410129-R-05005,1,Yelloweye Rockfish,7,26,2005,IPHC,R,51,Fork length,2380,Male,0,768,NA,NA,24,25,24,NA,2,
410129-R-05005,2,Yelloweye Rockfish,7,26,2005,IPHC,R,52,Fork length,2340,Female,1,769,31,NA,23,26,23,NA,2,
410129-R-05005,3,Yelloweye Rockfish,7,26,2005,IPHC,R,58,Fork length,3560,Male,1,771,NA,NA,50,48,50,NA,2,
410129-R-05005,4,Yelloweye Rockfish,7,26,2005,IPHC,R,59,Fork length,3640,Male,1,765,NA,NA,46,48,46,NA,2,
410129-R-05005,5,Yelloweye Rockfish,7,26,2005,IPHC,R,48,Fork length,1840,Male,0,767,NA,NA,17,17,17,NA,2,
410129-R-05005,6,Yelloweye Rockfish,7,26,2005,IPHC,R,50,Fork length,2580,Female,1,766,32,NA,27,27,27,NA,2,
410129-R-05005,7,Yelloweye Rockfish,7,26,2005,IPHC,R,46,Fork length,1640,Male,1,770,NA,NA,21,21,21,NA,2,
410129-R-05005,8,Yelloweye Rockfish,7,26,2005,IPHC,R,49,Fork length,2220,Male,0,773,NA,NA,17,18,17,NA,2,
410129-R-05005,9,Yelloweye Rockfish,7,26,2005,IPHC,R,53,Fork length,2680,Male,1,772,NA,NA,31,30,31,NA,2,
410129-R-05006,1,Yelloweye Rockfish,7,21,2005,IPHC,R,51,Fork length,2585,Male,1,256,NA,NA,21,22,21,NA,2,
410129-R-05006,2,Yelloweye Rockfish,7,21,2005,IPHC,R,51,Fork length,NA,Unknown,NA,254,NA,NA,30,31,30,NA,2,
410129-R-05007,1,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,56,61,56,NA,2,
410129-R-05007,2,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,58,57,58,NA,2,
410129-R-05007,3,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,33,34,33,NA,2,
410129-R-05007,4,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,34,32,34,NA,2,
410129-R-05007,5,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,28,28,28,NA,2,
410129-R-05007,6,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,30,30,30,NA,2,
410129-R-05007,7,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,23,25,23,NA,2,
410129-R-05007,8,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,20,22,20,NA,2,
410129-R-05007,9,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,21,21,21,NA,2,
410129-R-05007,10,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,30,33,30,NA,2,
410129-R-05007,11,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,25,24,25,NA,2,
410129-R-05007,12,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,22,21,22,NA,2,
410129-R-05007,13,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,21,24,21,NA,2,
410129-R-05007,14,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,30,30,30,NA,2,
410129-R-05007,15,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,22,23,22,NA,2,
410129-R-05007,16,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,12,13,12,NA,2,
410129-R-05007,17,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,11,12,11,NA,2,
410129-R-05007,18,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,14,16,14,NA,2,
410129-R-05007,19,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,30,31,30,NA,2,
410129-R-05007,20,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,15,16,15,NA,2,
410129-R-05007,21,Yelloweye Rockfish,8,8,2005,IPHC,R,NA,Fork length,NA,NA,NA,NA,NA,NA,29,34,29,NA,3,
410129-R-06001,28,Yelloweye Rockfish,7,5,2006,IPHC,R,57,Fork length,3815,Female,1,64,NA,NA,30,29,30,NA,2,
410129-R-06001,16,Yelloweye Rockfish,7,5,2006,IPHC,R,62,Fork length,4730,Male,1,66,NA,NA,37,35,37,NA,2,
410129-R-06001,14,Yelloweye Rockfish,7,5,2006,IPHC,R,55,Fork length,2990,Female,1,54,5,NA,26,26,26,NA,2,
410129-R-06001,10,Yelloweye Rockfish,7,5,2006,IPHC,R,65,Fork length,6620,Female,1,63,4,NA,79,66,79,75,2,
410129-R-06001,11,Yelloweye Rockfish,7,5,2006,IPHC,R,56,Fork length,3335,Male,1,62,NA,NA,26,26,26,NA,2,
410129-R-06001,6,Yelloweye Rockfish,7,5,2006,IPHC,R,65,Fork length,5705,Male,1,65,NA,NA,57,57,57,NA,2,
410129-R-06001,20,Yelloweye Rockfish,7,5,2006,IPHC,R,55,Fork length,2965,Female,1,50,6,NA,29,31,30,29,2,
410129-R-06001,9,Yelloweye Rockfish,7,5,2006,IPHC,R,59,Fork length,3875,Male,1,57,NA,NA,26,25,26,NA,2,
410129-R-06001,5,Yelloweye Rockfish,7,5,2006,IPHC,R,56,Fork length,3415,Female,1,44,2,NA,33,34,33,33,2,
410129-R-06001,27,Yelloweye Rockfish,7,5,2006,IPHC,R,56,Fork length,3190,Male,1,43,NA,NA,25,25,25,NA,2,
410129-R-06001,22,Yelloweye Rockfish,7,5,2006,IPHC,R,63,Fork length,4515,Female,1,41,8,NA,102,106,102,109,2,
410129-R-06001,25,Yelloweye Rockfish,7,5,2006,IPHC,R,68,Fork length,5930,Female,1,55,9,NA,74,70,74,NA,2,
410129-R-06001,29,Yelloweye Rockfish,7,5,2006,IPHC,R,57,Fork length,3945,Male,1,3,NA,NA,30,29,30,NA,2,
410129-R-06001,17,Yelloweye Rockfish,7,5,2006,IPHC,R,64,Fork length,5190,Male,1,46,NA,NA,86,91,86,NA,3,
410129-R-06001,7,Yelloweye Rockfish,7,5,2006,IPHC,R,48,Fork length,2105,Female,1,58,3,NA,20,27,20,NA,2,
410129-R-06001,18,Yelloweye Rockfish,7,5,2006,IPHC,R,57,Fork length,3435,Female,1,28,NA,NA,31,30,31,NA,3,
410129-R-06001,2,Yelloweye Rockfish,7,5,2006,IPHC,R,65,Fork length,5100,Male,1,42,NA,NA,61,58,61,NA,2,
410129-R-06001,23,Yelloweye Rockfish,7,5,2006,IPHC,R,60,Fork length,3915,Male,1,37,NA,NA,40,39,40,NA,2,
410129-R-06001,21,Yelloweye Rockfish,7,5,2006,IPHC,R,67,Fork length,5790,Female,1,51,7,NA,107,98,107,NA,2,
410129-R-06001,31,Yelloweye Rockfish,7,5,2006,IPHC,R,59,Fork length,4080,Male,1,32,NA,NA,33,34,33,NA,2,
410129-R-06001,1,Yelloweye Rockfish,7,5,2006,IPHC,R,58,Fork length,3365,Female,NA,49,1,NA,35,35,34,36,2,
410129-R-06001,15,Yelloweye Rockfish,7,5,2006,IPHC,R,62,Fork length,5110,Male,1,35,NA,NA,90,83,90,89,2,
410129-R-06001,24,Yelloweye Rockfish,7,5,2006,IPHC,R,53,Fork length,2800,Female,1,59,NA,NA,25,25,25,NA,2,
410129-R-06001,8,Yelloweye Rockfish,7,5,2006,IPHC,R,NA,Fork length,NA,NA,NA,31,NA,NA,33,30,33,NA,2,
410129-R-06001,32,Yelloweye Rockfish,7,5,2006,IPHC,R,58,Fork length,3445,Male,1,39,NA,NA,37,37,37,NA,2,
410129-R-06001,3,Yelloweye Rockfish,7,5,2006,IPHC,R,59,Fork length,3845,Male,1,56,NA,NA,27,27,27,NA,2,
410129-R-06001,26,Yelloweye Rockfish,7,5,2006,IPHC,R,40,Fork length,2200,Male,1,40,NA,NA,24,21,24,NA,2,
410129-R-06001,4,Yelloweye Rockfish,7,5,2006,IPHC,R,59,Fork length,4140,Male,1,48,NA,NA,36,37,36,NA,2,
410129-R-06001,13,Yelloweye Rockfish,7,5,2006,IPHC,R,60,Fork length,3780,Male,1,34,NA,NA,42,42,42,NA,2,
410129-R-06001,30,Yelloweye Rockfish,7,5,2006,IPHC,R,56,Fork length,3245,Male,1,36,NA,NA,27,27,27,27,1,
410129-R-06001,19,Yelloweye Rockfish,7,5,2006,IPHC,R,57,Fork length,3510,Female,1,60,NA,NA,33,36,33,NA,3,
410129-R-06001,12,Yelloweye Rockfish,7,5,2006,IPHC,R,55,Fork length,3590,Male,1,2,NA,NA,27,26,27,NA,2,
410129-R-06002,1,Yelloweye Rockfish,7,13,2006,IPHC,R,55,Fork length,2980,Female,1,72,NA,NA,26,25,26,NA,2,
410129-R-06002,2,Yelloweye Rockfish,7,13,2006,IPHC,R,61,Fork length,4390,Female,1,69,10,NA,45,52,45,NA,2,
410129-R-06002,3,Yelloweye Rockfish,7,13,2006,IPHC,R,55,Fork length,2835,Male,1,73,NA,NA,20,20,20,NA,2,
410129-R-06003,1,Yelloweye Rockfish,7,21,2006,IPHC,R,54,Fork length,2825,Female,1,80,NA,NA,34,33,34,NA,2,
410129-R-06003,2,Yelloweye Rockfish,7,21,2006,IPHC,R,62,Fork length,NA,Unknown,3,79,NA,NA,34,35,34,NA,2,
410129-R-06004,1,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3260,Male,NA,116,NA,NA,32,30,32,NA,2,
410129-R-06004,2,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3420,Male,NA,104,NA,NA,34,34,34,NA,2,
410129-R-06004,3,Yelloweye Rockfish,8,3,2006,IPHC,R,57,Fork length,3470,Male,NA,132,NA,NA,50,87,50,NA,3,
410129-R-06004,4,Yelloweye Rockfish,8,3,2006,IPHC,R,50,Fork length,2190,Male,NA,117,NA,NA,20,20,20,NA,2,
410129-R-06004,5,Yelloweye Rockfish,8,3,2006,IPHC,R,49,Fork length,2150,Female,1,111,11,NA,23,24,23,NA,2,
410129-R-06004,6,Yelloweye Rockfish,8,3,2006,IPHC,R,51,Fork length,2440,Male,NA,120,NA,NA,18,27,18,NA,2,
410129-R-06004,7,Yelloweye Rockfish,8,3,2006,IPHC,R,45,Fork length,1780,Female,1,124,12,NA,25,26,25,NA,2,
410129-R-06004,8,Yelloweye Rockfish,8,3,2006,IPHC,R,48,Fork length,2250,Male,NA,119,NA,NA,22,28,22,NA,3,
410129-R-06004,9,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,3120,Female,1,134,13,NA,52,58,52,NA,2,
410129-R-06004,10,Yelloweye Rockfish,8,3,2006,IPHC,R,48,Fork length,2080,Male,NA,126,NA,NA,24,25,24,NA,2,
410129-R-06004,11,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,3020,Unknown,NA,103,NA,NA,31,31,31,NA,2,
410129-R-06004,12,Yelloweye Rockfish,8,3,2006,IPHC,R,59,Fork length,4550,Female,1,108,14,NA,99,112,99,NA,2,
410129-R-06004,13,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3590,Male,NA,136,NA,NA,51,58,51,NA,2,
410129-R-06004,14,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,2880,Male,NA,138,NA,NA,28,27,28,NA,2,
410129-R-06004,15,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,2760,Male,NA,110,NA,NA,23,25,23,NA,2,
410129-R-06004,16,Yelloweye Rockfish,8,3,2006,IPHC,R,61,Fork length,4550,Female,1,125,15,NA,58,57,58,NA,2,
410129-R-06004,17,Yelloweye Rockfish,8,3,2006,IPHC,R,52,Fork length,2720,Male,NA,135,NA,NA,34,34,34,NA,2,
410129-R-06004,18,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3600,Female,1,130,NA,NA,64,56,64,NA,2,
410129-R-06004,19,Yelloweye Rockfish,8,3,2006,IPHC,R,56,Fork length,3400,Male,NA,97,NA,NA,34,35,34,NA,2,
410129-R-06004,20,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,3110,Male,NA,100,NA,NA,32,35,32,NA,2,
410129-R-06004,21,Yelloweye Rockfish,8,3,2006,IPHC,R,50,Fork length,2660,Male,NA,133,NA,NA,29,28,29,NA,2,
410129-R-06004,22,Yelloweye Rockfish,8,3,2006,IPHC,R,48,Fork length,2150,Male,NA,107,NA,NA,21,21,21,NA,2,
410129-R-06004,23,Yelloweye Rockfish,8,3,2006,IPHC,R,48,Fork length,2010,Female,1,98,16,NA,31,32,31,NA,2,
410129-R-06004,24,Yelloweye Rockfish,8,3,2006,IPHC,R,50,Fork length,2360,Female,1,109,NA,NA,33,25,33,NA,2,
410129-R-06004,25,Yelloweye Rockfish,8,3,2006,IPHC,R,49,Fork length,2340,Male,NA,127,NA,NA,25,25,25,NA,2,
410129-R-06004,26,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3570,Female,1,105,17,NA,56,65,56,NA,2,
410129-R-06004,27,Yelloweye Rockfish,8,3,2006,IPHC,R,60,Fork length,NA,Unknown,NA,123,NA,NA,57,62,57,NA,2,
410129-R-06004,28,Yelloweye Rockfish,8,3,2006,IPHC,R,51,Fork length,2700,Male,NA,131,NA,NA,31,32,31,NA,2,
410129-R-06004,29,Yelloweye Rockfish,8,3,2006,IPHC,R,60,Fork length,4800,Male,NA,99,NA,NA,60,61,60,NA,2,
410129-R-06004,30,Yelloweye Rockfish,8,3,2006,IPHC,R,56,Fork length,3110,Female,NA,113,NA,NA,45,53,45,NA,3,
410129-R-06004,31,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,2870,Female,1,129,NA,NA,39,40,39,NA,2,
410129-R-06004,32,Yelloweye Rockfish,8,3,2006,IPHC,R,45,Fork length,1720,Male,NA,121,NA,NA,20,22,20,NA,2,
410129-R-06004,33,Yelloweye Rockfish,8,3,2006,IPHC,R,53,Fork length,2820,Male,NA,128,NA,NA,27,27,27,NA,2,
410129-R-06004,34,Yelloweye Rockfish,8,3,2006,IPHC,R,54,Fork length,3110,Female,1,96,NA,NA,58,52,58,NA,2,
410129-R-06004,35,Yelloweye Rockfish,8,3,2006,IPHC,R,55,Fork length,3400,Male,NA,149,NA,NA,50,59,50,NA,2,
